timestamp,gpu_name,gpu_utilization_percent,gpu_memory_used_mib,gpu_memory_total_mib,gpu_memory_utilization_percent,gpu_power_draw_w,gpu_temperature_c
2026/06/11 16:48:14.552,NVIDIA GeForce RTX 4090,19.0,8134.0,24564.0,0.0,134.12,44.0
2026/06/11 16:48:15.642,NVIDIA GeForce RTX 4090,26.0,8134.0,24564.0,12.0,134.05,45.0
2026/06/11 16:48:16.668,NVIDIA GeForce RTX 4090,39.0,8134.0,24564.0,26.0,147.15,44.0
2026/06/11 16:48:17.752,NVIDIA GeForce RTX 4090,52.0,8134.0,24564.0,43.0,154.82,43.0
2026/06/11 16:48:18.832,NVIDIA GeForce RTX 4090,54.0,8134.0,24564.0,46.0,148.29,44.0
2026/06/11 16:48:19.916,NVIDIA GeForce RTX 4090,62.0,8134.0,24564.0,58.0,153.95,45.0
2026/06/11 16:48:20.976,NVIDIA GeForce RTX 4090,27.0,8134.0,24564.0,0.0,149.88,45.0
2026/06/11 16:48:22.036,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,14.0,152.14,45.0
2026/06/11 16:48:23.077,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,149.46,45.0
2026/06/11 16:48:24.160,NVIDIA GeForce RTX 4090,53.0,8134.0,24564.0,45.0,151.14,45.0
2026/06/11 16:48:25.241,NVIDIA GeForce RTX 4090,61.0,8134.0,24564.0,55.0,152.02,45.0
2026/06/11 16:48:26.328,NVIDIA GeForce RTX 4090,61.0,8134.0,24564.0,56.0,151.22,44.0
2026/06/11 16:48:27.408,NVIDIA GeForce RTX 4090,33.0,8134.0,24564.0,15.0,146.95,45.0
2026/06/11 16:48:28.432,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,6.0,154.88,43.0
2026/06/11 16:48:29.516,NVIDIA GeForce RTX 4090,31.0,8134.0,24564.0,15.0,153.25,44.0
2026/06/11 16:48:30.604,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,12.0,148.73,44.0
2026/06/11 16:48:31.668,NVIDIA GeForce RTX 4090,50.0,8134.0,24564.0,40.0,155.51,43.0
2026/06/11 16:48:32.768,NVIDIA GeForce RTX 4090,58.0,8134.0,24564.0,52.0,152.9,44.0
2026/06/11 16:48:33.856,NVIDIA GeForce RTX 4090,52.0,8134.0,24564.0,46.0,150.59,44.0
2026/06/11 16:48:34.940,NVIDIA GeForce RTX 4090,21.0,8134.0,24564.0,0.0,141.68,44.0
2026/06/11 16:48:36.029,NVIDIA GeForce RTX 4090,24.0,8134.0,24564.0,11.0,137.31,45.0
2026/06/11 16:48:37.112,NVIDIA GeForce RTX 4090,52.0,8134.0,24564.0,46.0,144.03,44.0
2026/06/11 16:48:38.198,NVIDIA GeForce RTX 4090,52.0,8134.0,24564.0,45.0,138.56,45.0
2026/06/11 16:48:39.245,NVIDIA GeForce RTX 4090,0.0,8134.0,24564.0,0.0,139.79,42.0
2026/06/11 16:48:40.324,NVIDIA GeForce RTX 4090,41.0,8134.0,24564.0,28.0,136.1,44.0
2026/06/11 16:48:41.404,NVIDIA GeForce RTX 4090,62.0,8134.0,24564.0,60.0,138.47,45.0
2026/06/11 16:48:42.492,NVIDIA GeForce RTX 4090,23.0,8134.0,24564.0,0.0,147.42,43.0
2026/06/11 16:48:43.534,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,14.0,153.97,44.0
2026/06/11 16:48:44.626,NVIDIA GeForce RTX 4090,31.0,8134.0,24564.0,15.0,150.51,44.0
2026/06/11 16:48:45.716,NVIDIA GeForce RTX 4090,43.0,8134.0,24564.0,30.0,153.01,45.0
2026/06/11 16:48:46.782,NVIDIA GeForce RTX 4090,47.0,8134.0,24564.0,36.0,155.75,43.0
2026/06/11 16:48:47.872,NVIDIA GeForce RTX 4090,68.0,8134.0,24564.0,66.0,152.16,44.0
2026/06/11 16:48:48.964,NVIDIA GeForce RTX 4090,61.0,8134.0,24564.0,55.0,152.52,44.0
2026/06/11 16:48:50.028,NVIDIA GeForce RTX 4090,25.0,8134.0,24564.0,0.0,148.6,44.0
2026/06/11 16:48:51.096,NVIDIA GeForce RTX 4090,27.0,8134.0,24564.0,13.0,151.93,44.0
2026/06/11 16:48:52.156,NVIDIA GeForce RTX 4090,51.0,8134.0,24564.0,41.0,149.05,46.0
2026/06/11 16:48:53.199,NVIDIA GeForce RTX 4090,50.0,8134.0,24564.0,41.0,152.34,46.0
2026/06/11 16:48:54.292,NVIDIA GeForce RTX 4090,65.0,8134.0,24564.0,62.0,149.62,46.0
2026/06/11 16:48:55.356,NVIDIA GeForce RTX 4090,54.0,8134.0,24564.0,46.0,150.46,45.0
2026/06/11 16:48:56.440,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,0.0,155.1,43.0
2026/06/11 16:48:57.520,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,152.86,45.0
2026/06/11 16:48:58.547,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,152.61,44.0
