phase,env_steps,env_steps_per_second,train_updates_per_second,samples_per_second,total_train_step_time,component_seconds,latest_update_seconds,latest_sample_seconds
warmup_unmeasured,7296,1939.9512136382884,0.0,0.0,0.03299052035436034,,,
warmup_unmeasured,7360,1929.4567262126104,0.0,0.0,0.033169958740472794,,,
warmup_unmeasured,7424,1933.6937698807822,0.0,0.0,0.033097277861088514,,,
warmup_unmeasured,7488,1785.7079040614888,0.0,0.0,0.03584012808278203,,,
warmup_unmeasured,7552,1853.7418067602962,0.0,0.0,0.034524764865636826,,,
warmup_unmeasured,7616,1924.1945502626502,0.0,0.0,0.03326067002490163,,,
warmup_unmeasured,7680,1925.0945049030754,0.0,0.0,0.033245121128857136,,,
warmup_unmeasured,7744,1929.3984910090946,0.0,0.0,0.033170959912240505,,,
warmup_unmeasured,7808,1777.0522478155983,0.0,0.0,0.03601469798013568,,,
warmup_unmeasured,7872,1910.8273520278942,0.0,0.0,0.03349334513768554,,,
warmup_unmeasured,7936,1933.3814132264833,0.0,0.0,0.03310262504965067,,,
warmup_unmeasured,8000,1932.497199545016,0.0,0.0,0.03311777114868164,,,
warmup_unmeasured,8064,1928.3039172661527,0.0,0.0,0.033189788926392794,,,
warmup_unmeasured,8128,1760.8322141786841,0.0,0.0,0.03634644998237491,,,
warmup_unmeasured,8192,1921.188988411231,0.0,0.0,0.03331270394846797,,,
warmup_unmeasured,8256,1930.8740895291767,0.0,0.0,0.033145610243082047,,,
warmup_unmeasured,8320,1931.509743285869,0.0,0.0,0.03313470212742686,,,
warmup_unmeasured,8384,1933.9979542018368,0.0,0.0,0.0330920722335577,,,
warmup_unmeasured,8448,1785.2421912627499,0.0,0.0,0.035849477630108595,,,
warmup_unmeasured,8512,1861.0735834747757,0.0,0.0,0.03438875311985612,,,
warmup_unmeasured,8576,1686.6144972933828,0.0,0.0,0.03794583771377802,,,
warmup_unmeasured,8640,1912.8123295944924,0.0,0.0,0.03345858817920089,,,
warmup_unmeasured,8704,1900.5767787215755,0.0,0.0,0.033673988189548254,,,
warmup_unmeasured,8768,1911.750582529193,0.0,0.0,0.0334771703928709,,,
warmup_unmeasured,8832,1589.077036379747,0.0,0.0,0.04027495114132762,,,
warmup_unmeasured,8896,1804.966493898644,0.0,0.0,0.035457721911370754,,,
warmup_unmeasured,8960,1857.040058445322,0.0,0.0,0.034463446121662855,,,
warmup_unmeasured,9024,1856.9366606836388,0.0,0.0,0.03446536511182785,,,
